expt	samplepos	time	temp	x465_580
dye-titration	K1	269300	75.62	3.06
dye-titration	K1	270567	75.8	3.05
dye-titration	K1	271817	76	3.04
dye-titration	K1	273083	76.22	3.02
dye-titration	K1	274350	76.46	3.01
dye-titration	K1	275617	76.64	3
dye-titration	K1	276867	76.84	2.99
dye-titration	K1	278133	77.02	2.96
dye-titration	K1	279417	77.26	2.97
dye-titration	K1	280667	77.48	2.94
dye-titration	K1	281933	77.66	2.93
dye-titration	K1	283183	77.84	2.91
dye-titration	K1	284433	78.07	2.9
dye-titration	K1	285700	78.28	2.89
dye-titration	K1	286950	78.52	2.87
dye-titration	K1	288217	78.68	2.85
dye-titration	K1	289467	78.89	2.84
dye-titration	K1	290750	79.13	2.83
dye-titration	K1	292017	79.32	2.82
dye-titration	K1	293283	79.53	2.8
dye-titration	K1	294533	79.71	2.78
dye-titration	K1	295800	79.93	2.77
dye-titration	K1	297050	80.17	2.75
dye-titration	K1	298317	80.35	2.73
dye-titration	K1	299567	80.55	2.72
dye-titration	K1	300817	80.76	2.7
dye-titration	K1	302083	80.97	2.7
dye-titration	K1	303350	81.18	2.69
dye-titration	K1	304600	81.38	2.65
dye-titration	K1	305867	81.59	2.65
dye-titration	K1	307133	81.8	2.63
dye-titration	K1	308400	82	2.61
dye-titration	K1	309667	82.21	2.61
dye-titration	K1	310933	82.39	2.6
dye-titration	K1	312200	82.62	2.57
dye-titration	K1	313467	82.83	2.55
dye-titration	K1	314717	83.05	2.56
dye-titration	K1	315983	83.22	2.52
dye-titration	K1	317250	83.43	2.5
dye-titration	K1	318517	83.67	2.48
dye-titration	K1	319784	83.87	2.48
dye-titration	K1	321050	84.08	2.46
dye-titration	K1	322317	84.24	2.45
dye-titration	K1	323567	84.47	2.42
dye-titration	K1	324833	84.68	2.4
dye-titration	K2	20750	34.97	1.66
dye-titration	K2	22000	35.02	1.66
dye-titration	K2	23250	35.21	1.65
dye-titration	K2	24517	35.51	1.65
dye-titration	K2	25767	35.75	1.64
dye-titration	K2	27017	35.9	1.63
dye-titration	K2	28283	36.14	1.62
dye-titration	K2	29533	36.39	1.63
dye-titration	K2	30800	36.53	1.61
dye-titration	K2	32067	36.78	1.61
dye-titration	K2	33333	37	1.6
dye-titration	K2	34600	37.19	1.6
dye-titration	K2	35850	37.38	1.59
dye-titration	K2	37117	37.61	1.59
dye-titration	K2	38383	37.84	1.58
dye-titration	K2	39633	38.03	1.58
dye-titration	K2	40900	38.25	1.58
dye-titration	K2	42167	38.43	1.58
dye-titration	K2	43433	38.63	1.57
dye-titration	K2	44700	38.86	1.56
dye-titration	K2	45950	39.03	1.57
dye-titration	K2	47217	39.26	1.55
dye-titration	K2	48483	39.48	1.55
dye-titration	K2	49733	39.7	1.54
dye-titration	K2	51000	39.88	1.54
dye-titration	K2	52250	40.09	1.54
dye-titration	K2	53517	40.27	1.53
dye-titration	K2	54767	40.54	1.52
dye-titration	K2	56033	40.71	1.53
dye-titration	K2	57300	40.92	1.52
dye-titration	K2	58550	41.09	1.53
dye-titration	K2	59817	41.31	1.52
dye-titration	K2	61083	41.49	1.51
dye-titration	K2	62350	41.73	1.51
dye-titration	K2	63617	41.94	1.51
dye-titration	K2	64883	42.19	1.51
dye-titration	K2	66133	42.4	1.5
dye-titration	K2	67400	42.58	1.51
dye-titration	K2	68650	42.78	1.51
dye-titration	K2	69917	42.95	1.5
dye-titration	K2	71167	43.19	1.5
dye-titration	K2	72433	43.39	1.5
dye-titration	K2	73700	43.6	1.51
dye-titration	K2	74967	43.8	1.5
dye-titration	K2	76233	44	1.49
dye-titration	K2	77500	44.21	1.5
dye-titration	K2	78767	44.45	1.49
dye-titration	K2	80033	44.64	1.5
dye-titration	K2	81283	44.85	1.49
dye-titration	K2	82550	45.05	1.5
dye-titration	K2	83800	45.24	1.48
dye-titration	K2	85067	45.44	1.49
dye-titration	K2	86333	45.67	1.48
dye-titration	K2	87583	45.86	1.48
dye-titration	K2	88867	46.09	1.48
dye-titration	K2	90117	46.29	1.47
dye-titration	K2	91383	46.49	1.48
dye-titration	K2	92650	46.68	1.49
dye-titration	K2	93917	46.9	1.47
dye-titration	K2	95167	47.13	1.48
dye-titration	K2	96417	47.28	1.47
dye-titration	K2	97683	47.51	1.48
dye-titration	K2	98950	47.7	1.48
dye-titration	K2	100217	47.92	1.47
dye-titration	K2	101483	48.14	1.48
dye-titration	K2	102733	48.36	1.48
dye-titration	K2	104000	48.55	1.49
dye-titration	K2	105267	48.77	1.48
dye-titration	K2	106533	48.96	1.48
dye-titration	K2	107800	49.18	1.48
dye-titration	K2	109050	49.39	1.48
dye-titration	K2	110317	49.58	1.48
dye-titration	K2	111583	49.8	1.47
dye-titration	K2	112833	49.95	1.47
dye-titration	K2	114100	50.19	1.47
dye-titration	K2	115367	50.41	1.47
dye-titration	K2	116633	50.61	1.48
dye-titration	K2	117900	50.83	1.5
dye-titration	K2	119150	51.04	1.48
dye-titration	K2	120417	51.22	1.49
dye-titration	K2	121683	51.47	1.49
dye-titration	K2	122933	51.65	1.49
dye-titration	K2	124183	51.85	1.5
dye-titration	K2	125450	52.06	1.5
dye-titration	K2	126717	52.28	1.5
dye-titration	K2	127967	52.49	1.49
dye-titration	K2	129233	52.7	1.51
dye-titration	K2	130483	52.9	1.51
dye-titration	K2	131750	53.1	1.51
dye-titration	K2	133000	53.28	1.52
dye-titration	K2	134267	53.51	1.52
dye-titration	K2	135517	53.72	1.52
dye-titration	K2	136784	53.93	1.51
dye-titration	K2	138033	54.09	1.52
dye-titration	K2	139300	54.29	1.53
dye-titration	K2	140567	54.56	1.54
dye-titration	K2	141833	54.73	1.54
dye-titration	K2	143100	54.97	1.54
dye-titration	K2	144350	55.16	1.55
dye-titration	K2	145617	55.34	1.56
dye-titration	K2	146867	55.59	1.56
dye-titration	K2	148150	55.79	1.56
dye-titration	K2	149417	55.99	1.57
dye-titration	K2	150667	56.19	1.57
dye-titration	K2	151933	56.36	1.59
dye-titration	K2	153217	56.61	1.6
dye-titration	K2	154467	56.84	1.61
dye-titration	K2	155733	57.01	1.61
dye-titration	K2	157000	57.24	1.62
dye-titration	K2	158267	57.4	1.63
dye-titration	K2	159533	57.63	1.63
dye-titration	K2	160784	57.85	1.65
dye-titration	K2	162050	58.07	1.66
dye-titration	K2	163317	58.26	1.66
dye-titration	K2	164583	58.46	1.69
dye-titration	K2	165833	58.69	1.7
dye-titration	K2	167100	58.88	1.71
dye-titration	K2	168350	59.06	1.72
dye-titration	K2	169633	59.28	1.73
dye-titration	K2	170883	59.51	1.75
dye-titration	K2	172133	59.7	1.77
dye-titration	K2	173383	59.92	1.79
dye-titration	K2	174650	60.11	1.82
dye-titration	K2	175900	60.29	1.83
dye-titration	K2	177167	60.55	1.85
dye-titration	K2	178417	60.74	1.87
dye-titration	K2	179683	60.95	1.9
dye-titration	K2	180933	61.12	1.94
dye-titration	K2	182183	61.34	1.97
dye-titration	K2	183467	61.57	1.99
dye-titration	K2	184717	61.76	2.02
dye-titration	K2	185983	61.98	2.04
dye-titration	K2	187250	62.17	2.08
dye-titration	K2	188517	62.36	2.12
dye-titration	K2	189767	62.61	2.14
dye-titration	K2	191050	62.81	2.16
dye-titration	K2	192300	63.03	2.22
dye-titration	K2	193567	63.18	2.24
dye-titration	K2	194833	63.42	2.3
dye-titration	K2	196100	63.64	2.33
dye-titration	K2	197367	63.86	2.38
dye-titration	K2	198617	64.03	2.42
dye-titration	K2	199883	64.24	2.46
dye-titration	K2	201150	64.46	2.52
dye-titration	K2	202417	64.67	2.56
dye-titration	K2	203683	64.88	2.62
dye-titration	K2	204950	65.07	2.69
dye-titration	K2	206217	65.27	2.74
dye-titration	K2	207483	65.51	2.81
dye-titration	K2	208733	65.7	2.88
dye-titration	K2	210017	65.87	2.94
dye-titration	K2	211267	66.09	3.04
dye-titration	K2	212533	66.3	3.13
dye-titration	K2	213784	66.53	3.19
dye-titration	K2	215050	66.74	3.28
dye-titration	K2	216317	66.92	3.38
dye-titration	K2	217567	67.16	3.46
dye-titration	K2	218817	67.34	3.56
dye-titration	K2	220083	67.56	3.66
dye-titration	K2	221350	67.75	3.75
dye-titration	K2	222600	67.96	3.82
dye-titration	K2	223867	68.17	3.91
dye-titration	K2	225117	68.41	4
dye-titration	K2	226367	68.56	4.07
dye-titration	K2	227633	68.76	4.15
dye-titration	K2	228883	68.99	4.22
dye-titration	K2	230150	69.2	4.3
dye-titration	K2	231417	69.41	4.35
dye-titration	K2	232667	69.62	4.43
dye-titration	K2	233950	69.83	4.47
dye-titration	K2	235217	70.03	4.52
dye-titration	K2	236467	70.26	4.56
dye-titration	K2	237733	70.41	4.6
dye-titration	K2	239000	70.65	4.63
dye-titration	K2	240267	70.85	4.67
dye-titration	K2	241517	71.06	4.7
dye-titration	K2	242784	71.26	4.71
dye-titration	K2	244050	71.46	4.74
dye-titration	K2	245317	71.67	4.74
dye-titration	K2	246567	71.91	4.76
dye-titration	K2	247833	72.08	4.75
dye-titration	K2	249100	72.29	4.75
dye-titration	K2	250350	72.49	4.78
dye-titration	K2	251617	72.73	4.75
dye-titration	K2	252883	72.93	4.77
dye-titration	K2	254133	73.11	4.77
dye-titration	K2	255400	73.31	4.75
dye-titration	K2	256667	73.55	4.73
dye-titration	K2	257917	73.74	4.74
dye-titration	K2	259200	73.95	4.72
dye-titration	K2	260450	74.15	4.7
dye-titration	K2	261717	74.36	4.7
dye-titration	K2	262967	74.57	4.67
dye-titration	K2	264233	74.77	4.65
dye-titration	K2	265500	74.94	4.63
dye-titration	K2	266767	75.18	4.61
dye-titration	K2	268033	75.38	4.59
dye-titration	K2	269300	75.62	4.58
dye-titration	K2	270567	75.8	4.57
dye-titration	K2	271817	76	4.54
dye-titration	K2	273083	76.22	4.52
dye-titration	K2	274350	76.46	4.5
dye-titration	K2	275617	76.64	4.47
dye-titration	K2	276867	76.84	4.46
dye-titration	K2	278133	77.02	4.44
dye-titration	K2	279417	77.26	4.42
dye-titration	K2	280667	77.48	4.37
dye-titration	K2	281933	77.66	4.35
dye-titration	K2	283183	77.84	4.34
dye-titration	K2	284433	78.07	4.33
dye-titration	K2	285700	78.28	4.3
dye-titration	K2	286950	78.52	4.28
dye-titration	K2	288217	78.68	4.26
dye-titration	K2	289467	78.89	4.24
dye-titration	K2	290750	79.13	4.21
dye-titration	K2	292017	79.32	4.18
dye-titration	K2	293283	79.53	4.16
dye-titration	K2	294533	79.71	4.13
dye-titration	K2	295800	79.93	4.09
dye-titration	K2	297050	80.17	4.09
dye-titration	K2	298317	80.35	4.06
dye-titration	K2	299567	80.55	4.04
dye-titration	K2	300817	80.76	4.02
dye-titration	K2	302083	80.97	4
dye-titration	K2	303350	81.18	3.95
dye-titration	K2	304600	81.38	3.95
dye-titration	K2	305867	81.59	3.92
dye-titration	K2	307133	81.8	3.9
dye-titration	K2	308400	82	3.85
dye-titration	K2	309667	82.21	3.84
dye-titration	K2	310933	82.39	3.83
dye-titration	K2	312200	82.62	3.79
dye-titration	K2	313467	82.83	3.75
dye-titration	K2	314717	83.05	3.72
dye-titration	K2	315983	83.22	3.68
dye-titration	K2	317250	83.43	3.67
dye-titration	K2	318517	83.67	3.66
dye-titration	K2	319784	83.87	3.61
dye-titration	K2	321050	84.08	3.59
dye-titration	K2	322317	84.24	3.55
dye-titration	K2	323567	84.47	3.54
dye-titration	K2	324833	84.68	3.49
dye-titration	K3	20750	34.97	1.52
dye-titration	K3	22000	35.02	1.52
dye-titration	K3	23250	35.21	1.53
dye-titration	K3	24517	35.51	1.53
dye-titration	K3	25767	35.75	1.51
dye-titration	K3	27017	35.9	1.52
dye-titration	K3	28283	36.14	1.52
dye-titration	K3	29533	36.39	1.52
dye-titration	K3	30800	36.53	1.5
dye-titration	K3	32067	36.78	1.51
dye-titration	K3	33333	37	1.52
dye-titration	K3	34600	37.19	1.52
dye-titration	K3	35850	37.38	1.52
dye-titration	K3	37117	37.61	1.52
dye-titration	K3	38383	37.84	1.52
dye-titration	K3	39633	38.03	1.51
dye-titration	K3	40900	38.25	1.51
dye-titration	K3	42167	38.43	1.52
dye-titration	K3	43433	38.63	1.52
dye-titration	K3	44700	38.86	1.52
dye-titration	K3	45950	39.03	1.53
dye-titration	K3	47217	39.26	1.52
dye-titration	K3	48483	39.48	1.52
dye-titration	K3	49733	39.7	1.52
dye-titration	K3	51000	39.88	1.51
dye-titration	K3	52250	40.09	1.52
dye-titration	K3	53517	40.27	1.53
dye-titration	K3	54767	40.54	1.52
dye-titration	K3	56033	40.71	1.51
dye-titration	K3	57300	40.92	1.52
dye-titration	K3	58550	41.09	1.53
dye-titration	K3	59817	41.31	1.53
dye-titration	K3	61083	41.49	1.52
dye-titration	K3	62350	41.73	1.53
dye-titration	K3	63617	41.94	1.52
dye-titration	K3	64883	42.19	1.52
dye-titration	K3	66133	42.4	1.52
dye-titration	K3	67400	42.58	1.53
dye-titration	K3	68650	42.78	1.52
dye-titration	K3	69917	42.95	1.52
dye-titration	K3	71167	43.19	1.53
dye-titration	K3	72433	43.39	1.53
dye-titration	K3	73700	43.6	1.53
dye-titration	K3	74967	43.8	1.54
dye-titration	K3	76233	44	1.53
dye-titration	K3	77500	44.21	1.54
dye-titration	K3	78767	44.45	1.53
dye-titration	K3	80033	44.64	1.54
dye-titration	K3	81283	44.85	1.53
dye-titration	K3	82550	45.05	1.54
dye-titration	K3	83800	45.24	1.55
dye-titration	K3	85067	45.44	1.54
dye-titration	K3	86333	45.67	1.55
dye-titration	K3	87583	45.86	1.55
dye-titration	K3	88867	46.09	1.56
dye-titration	K3	90117	46.29	1.56
dye-titration	K3	91383	46.49	1.55
dye-titration	K3	92650	46.68	1.55
dye-titration	K3	93917	46.9	1.56
dye-titration	K3	95167	47.13	1.56
dye-titration	K3	96417	47.28	1.56
dye-titration	K3	97683	47.51	1.57
dye-titration	K3	98950	47.7	1.57
dye-titration	K3	100217	47.92	1.56
dye-titration	K3	101483	48.14	1.57
dye-titration	K3	102733	48.36	1.57
dye-titration	K3	104000	48.55	1.57
dye-titration	K3	105267	48.77	1.57
dye-titration	K3	106533	48.96	1.58
dye-titration	K3	107800	49.18	1.58
dye-titration	K3	109050	49.39	1.59
dye-titration	K3	110317	49.58	1.58
dye-titration	K3	111583	49.8	1.59
dye-titration	K3	112833	49.95	1.59
dye-titration	K3	114100	50.19	1.6
dye-titration	K3	115367	50.41	1.59
dye-titration	K3	116633	50.61	1.59
dye-titration	K3	117900	50.83	1.62
dye-titration	K3	119150	51.04	1.61
dye-titration	K3	120417	51.22	1.61
dye-titration	K3	121683	51.47	1.62
dye-titration	K3	122933	51.65	1.62
dye-titration	K3	124183	51.85	1.63
dye-titration	K3	125450	52.06	1.63
dye-titration	K3	126717	52.28	1.64
dye-titration	K3	127967	52.49	1.64
dye-titration	K3	129233	52.7	1.64
dye-titration	K3	130483	52.9	1.65
dye-titration	K3	131750	53.1	1.66
dye-titration	K3	133000	53.28	1.66
dye-titration	K3	134267	53.51	1.67
dye-titration	K3	135517	53.72	1.67
dye-titration	K3	136784	53.93	1.68
dye-titration	K3	138033	54.09	1.69
dye-titration	K3	139300	54.29	1.7
dye-titration	K3	140567	54.56	1.72
dye-titration	K3	141833	54.73	1.73
dye-titration	K3	143100	54.97	1.74
dye-titration	K3	144350	55.16	1.74
dye-titration	K3	145617	55.34	1.75
dye-titration	K3	146867	55.59	1.76
dye-titration	K3	148150	55.79	1.78
dye-titration	K3	149417	55.99	1.79
dye-titration	K3	150667	56.19	1.8
dye-titration	K3	151933	56.36	1.81
dye-titration	K3	153217	56.61	1.82
dye-titration	K3	154467	56.84	1.86
dye-titration	K3	155733	57.01	1.86
dye-titration	K3	157000	57.24	1.87
dye-titration	K3	158267	57.4	1.89
dye-titration	K3	159533	57.63	1.92
dye-titration	K3	160784	57.85	1.93
dye-titration	K3	162050	58.07	1.94
dye-titration	K3	163317	58.26	1.97
dye-titration	K3	164583	58.46	1.98
dye-titration	K3	165833	58.69	2.01
dye-titration	K3	167100	58.88	2.02
dye-titration	K3	168350	59.06	2.03
dye-titration	K3	169633	59.28	2.07
dye-titration	K3	170883	59.51	2.1
dye-titration	K3	172133	59.7	2.12
dye-titration	K3	173383	59.92	2.15
dye-titration	K3	174650	60.11	2.18
dye-titration	K3	175900	60.29	2.2
dye-titration	K3	177167	60.55	2.23
dye-titration	K3	178417	60.74	2.28
dye-titration	K3	179683	60.95	2.3
dye-titration	K3	180933	61.12	2.33
dye-titration	K3	182183	61.34	2.36
dye-titration	K3	183467	61.57	2.41
dye-titration	K3	184717	61.76	2.45
dye-titration	K3	185983	61.98	2.49
dye-titration	K3	187250	62.17	2.54
dye-titration	K3	188517	62.36	2.59
dye-titration	K3	189767	62.61	2.64
dye-titration	K3	191050	62.81	2.68
dye-titration	K3	192300	63.03	2.74
dye-titration	K3	193567	63.18	2.79
dye-titration	K3	194833	63.42	2.85
dye-titration	K3	196100	63.64	2.9
dye-titration	K3	197367	63.86	2.97
dye-titration	K3	198617	64.03	3.05
dye-titration	K3	199883	64.24	3.11
dye-titration	K3	201150	64.46	3.19
dye-titration	K3	202417	64.67	3.28
dye-titration	K3	203683	64.88	3.37
dye-titration	K3	204950	65.07	3.47
dye-titration	K3	206217	65.27	3.58
dye-titration	K3	207483	65.51	3.67
dye-titration	K3	208733	65.7	3.79
dye-titration	K3	210017	65.87	3.91
dye-titration	K3	211267	66.09	4.04
dye-titration	K3	212533	66.3	4.19
dye-titration	K3	213784	66.53	4.33
dye-titration	K3	215050	66.74	4.47
dye-titration	K3	216317	66.92	4.62
dye-titration	K3	217567	67.16	4.79
dye-titration	K3	218817	67.34	4.96
dye-titration	K3	220083	67.56	5.11
dye-titration	K3	221350	67.75	5.3
dye-titration	K3	222600	67.96	5.46
dye-titration	K3	223867	68.17	5.63
dye-titration	K3	225117	68.41	5.77
dye-titration	K3	226367	68.56	5.92
dye-titration	K3	227633	68.76	6.08
dye-titration	K3	228883	68.99	6.23
dye-titration	K3	230150	69.2	6.35
dye-titration	K3	231417	69.41	6.45
dye-titration	K3	232667	69.62	6.57
dye-titration	K3	233950	69.83	6.67
dye-titration	K3	235217	70.03	6.79
dye-titration	K3	236467	70.26	6.87
dye-titration	K3	237733	70.41	6.95
dye-titration	K3	239000	70.65	7.01
dye-titration	K3	240267	70.85	7.07
dye-titration	K3	241517	71.06	7.14
dye-titration	K3	242784	71.26	7.16
dye-titration	K3	244050	71.46	7.21
dye-titration	K3	245317	71.67	7.23
dye-titration	K3	246567	71.91	7.27
dye-titration	K3	247833	72.08	7.29
dye-titration	K3	249100	72.29	7.3
dye-titration	K3	250350	72.49	7.32
dye-titration	K3	251617	72.73	7.33
dye-titration	K3	252883	72.93	7.32
dye-titration	K3	254133	73.11	7.32
dye-titration	K3	255400	73.31	7.31
dye-titration	K3	256667	73.55	7.3
dye-titration	K3	257917	73.74	7.29
dye-titration	K3	259200	73.95	7.26
dye-titration	K3	260450	74.15	7.23
dye-titration	K3	261717	74.36	7.22
dye-titration	K3	262967	74.57	7.21
dye-titration	K3	264233	74.77	7.19
dye-titration	K3	265500	74.94	7.16
dye-titration	K3	266767	75.18	7.12
dye-titration	K3	268033	75.38	7.09
dye-titration	K3	269300	75.62	7.06
dye-titration	K3	270567	75.8	7.03
dye-titration	K3	271817	76	7
dye-titration	K3	273083	76.22	6.97
dye-titration	K3	274350	76.46	6.93
dye-titration	K3	275617	76.64	6.88
dye-titration	K3	276867	76.84	6.87
dye-titration	K3	278133	77.02	6.82
dye-titration	K3	279417	77.26	6.8
dye-titration	K3	280667	77.48	6.77
dye-titration	K3	281933	77.66	6.73
dye-titration	K3	283183	77.84	6.7
dye-titration	K3	284433	78.07	6.66
dye-titration	K3	285700	78.28	6.63
dye-titration	K3	286950	78.52	6.58
dye-titration	K3	288217	78.68	6.55
dye-titration	K3	289467	78.89	6.52
dye-titration	K3	290750	79.13	6.47
dye-titration	K3	292017	79.32	6.42
dye-titration	K3	293283	79.53	6.41
dye-titration	K3	294533	79.71	6.35
dye-titration	K3	295800	79.93	6.31
dye-titration	K3	297050	80.17	6.28
dye-titration	K3	298317	80.35	6.24
dye-titration	K3	299567	80.55	6.21
dye-titration	K3	300817	80.76	6.18
dye-titration	K3	302083	80.97	6.13
dye-titration	K3	303350	81.18	6.08
dye-titration	K3	304600	81.38	6.04
dye-titration	K3	305867	81.59	6
dye-titration	K3	307133	81.8	5.97
dye-titration	K3	308400	82	5.92
dye-titration	K3	309667	82.21	5.89
dye-titration	K3	310933	82.39	5.83
dye-titration	K3	312200	82.62	5.79
dye-titration	K3	313467	82.83	5.75
dye-titration	K3	314717	83.05	5.69
dye-titration	K3	315983	83.22	5.65
dye-titration	K3	317250	83.43	5.6
dye-titration	K3	318517	83.67	5.56
dye-titration	K3	319784	83.87	5.52
dye-titration	K3	321050	84.08	5.45
dye-titration	K3	322317	84.24	5.41
dye-titration	K3	323567	84.47	5.34
dye-titration	K3	324833	84.68	5.29
dye-titration	K4	20750	34.97	1.53
dye-titration	K4	22000	35.02	1.53
dye-titration	K4	23250	35.21	1.52
dye-titration	K4	24517	35.51	1.52
dye-titration	K4	25767	35.75	1.52
dye-titration	K4	27017	35.9	1.51
dye-titration	K4	28283	36.14	1.52
dye-titration	K4	29533	36.39	1.52
dye-titration	K4	30800	36.53	1.51
dye-titration	K4	32067	36.78	1.51
dye-titration	K4	33333	37	1.51
dye-titration	K4	34600	37.19	1.5
dye-titration	K4	35850	37.38	1.51
dye-titration	K4	37117	37.61	1.5
dye-titration	K4	38383	37.84	1.5
dye-titration	K4	39633	38.03	1.49
dye-titration	K4	40900	38.25	1.5
dye-titration	K4	42167	38.43	1.5
dye-titration	K4	43433	38.63	1.5
dye-titration	K4	44700	38.86	1.5
dye-titration	K4	45950	39.03	1.51
dye-titration	K4	47217	39.26	1.5
dye-titration	K4	48483	39.48	1.49
dye-titration	K4	49733	39.7	1.49
dye-titration	K4	51000	39.88	1.5
dye-titration	K4	52250	40.09	1.49
dye-titration	K4	53517	40.27	1.5
dye-titration	K4	54767	40.54	1.5
dye-titration	K4	56033	40.71	1.5
dye-titration	K4	57300	40.92	1.5
dye-titration	K4	58550	41.09	1.5
dye-titration	K4	59817	41.31	1.5
dye-titration	K4	61083	41.49	1.5
dye-titration	K4	62350	41.73	1.5
dye-titration	K4	63617	41.94	1.5
dye-titration	K4	64883	42.19	1.5
dye-titration	K4	66133	42.4	1.5
dye-titration	K4	67400	42.58	1.5
dye-titration	K4	68650	42.78	1.51
dye-titration	K4	69917	42.95	1.5
dye-titration	K4	71167	43.19	1.5
dye-titration	K4	72433	43.39	1.51
dye-titration	K4	73700	43.6	1.5
dye-titration	K4	74967	43.8	1.51
dye-titration	K4	76233	44	1.51
dye-titration	K4	77500	44.21	1.5
dye-titration	K4	78767	44.45	1.51
dye-titration	K4	80033	44.64	1.5
dye-titration	K4	81283	44.85	1.51
dye-titration	K4	82550	45.05	1.52
dye-titration	K4	83800	45.24	1.51
dye-titration	K4	85067	45.44	1.52
dye-titration	K4	86333	45.67	1.52
dye-titration	K4	87583	45.86	1.52
dye-titration	K4	88867	46.09	1.52
dye-titration	K4	90117	46.29	1.51
dye-titration	K4	91383	46.49	1.52
dye-titration	K4	92650	46.68	1.52
dye-titration	K4	93917	46.9	1.52
dye-titration	K4	95167	47.13	1.53
dye-titration	K4	96417	47.28	1.52
dye-titration	K4	97683	47.51	1.52
dye-titration	K4	98950	47.7	1.54
dye-titration	K4	100217	47.92	1.52
dye-titration	K4	101483	48.14	1.53
dye-titration	K4	102733	48.36	1.54
dye-titration	K4	104000	48.55	1.53
dye-titration	K4	105267	48.77	1.54
dye-titration	K4	106533	48.96	1.53
dye-titration	K4	107800	49.18	1.54
dye-titration	K4	109050	49.39	1.54
dye-titration	K4	110317	49.58	1.55
dye-titration	K4	111583	49.8	1.55
dye-titration	K4	112833	49.95	1.56
dye-titration	K4	114100	50.19	1.56
dye-titration	K4	115367	50.41	1.57
dye-titration	K4	116633	50.61	1.57
