file_number	well_number	temperature	intensity	first_derivative
54	352	54	1.63	0.043
54	352	55.2	1.69	0.054
54	352	56.4	1.76	0.066
54	352	57.6	1.85	0.08
54	352	58.8	1.96	0.099
54	352	60	2.09	0.122
54	352	61.2	2.25	0.145
54	352	62.4	2.44	0.176
54	352	63.6	2.68	0.233
54	352	64.8	3.01	0.308
54	352	66	3.43	0.399
54	352	67.2	3.97	0.5
54	352	68.4	4.6	0.537
54	352	69.6	5.23	0.49
54	352	70.8	5.74	0.351
54	352	72	6.06	0.182
54	352	73.2	6.18	0.024
54	352	74.4	6.13	-0.097
54	352	75.6	5.97	-0.165
54	352	76.8	5.75	-0.197
54	352	78	5.49	-0.228
54	352	79.2	5.21	-0.241
54	352	80.4	4.92	-0.252
54	352	81.6	4.61	-0.259
54	352	82.8	4.3	-0.263
54	352	84	3.98	-0.276
54	352	85.2	3.64	-0.282
54	352	86.4	3.3	-0.286
54	352	87.6	2.95	-0.29
54	352	88.8	2.61	-0.277
54	352	90	2.29	-0.249
54	353	30	2.98	-0.01
54	353	31.2	2.96	-0.034
54	353	32.4	2.91	-0.043
54	353	33.6	2.86	-0.038
54	353	34.8	2.81	-0.044
54	353	36	2.75	-0.047
54	353	37.2	2.7	-0.038
54	353	38.4	2.66	-0.04
54	353	39.6	2.61	-0.043
54	353	40.8	2.56	-0.036
54	353	42	2.52	-0.033
54	353	43.2	2.48	-0.035
54	353	44.4	2.43	-0.037
54	353	45.6	2.39	-0.034
54	353	46.8	2.35	-0.027
54	353	48	2.32	-0.028
54	353	49.2	2.29	-0.03
54	353	50.4	2.25	-0.022
54	353	51.6	2.23	-0.016
54	353	52.8	2.22	-0.012
54	353	54	2.2	-0.006
54	353	55.2	2.2	0.004
54	353	56.4	2.21	0.014
54	353	57.6	2.24	0.03
54	353	58.8	2.28	0.048
54	353	60	2.35	0.069
54	353	61.2	2.45	0.088
54	353	62.4	2.57	0.12
54	353	63.6	2.75	0.167
54	353	64.8	2.97	0.218
54	353	66	3.27	0.286
54	353	67.2	3.66	0.362
54	353	68.4	4.13	0.408
54	353	69.6	4.62	0.396
54	353	70.8	5.05	0.303
54	353	72	5.33	0.165
54	353	73.2	5.45	0.031
54	353	74.4	5.42	-0.057
54	353	75.6	5.31	-0.125
54	353	76.8	5.13	-0.174
54	353	78	4.92	-0.186
54	353	79.2	4.69	-0.197
54	353	80.4	4.44	-0.209
54	353	81.6	4.19	-0.211
54	353	82.8	3.93	-0.216
54	353	84	3.67	-0.223
54	353	85.2	3.4	-0.231
54	353	86.4	3.11	-0.237
54	353	87.6	2.83	-0.239
54	353	88.8	2.54	-0.236
54	353	90	2.26	-0.229
54	354	30	1.66	-0.001
54	354	31.2	1.65	-0.012
54	354	32.4	1.64	-0.017
54	354	33.6	1.61	-0.016
54	354	34.8	1.6	-0.011
54	354	36	1.59	-0.01
54	354	37.2	1.57	-0.014
54	354	38.4	1.56	-0.01
54	354	39.6	1.55	-0.006
54	354	40.8	1.54	-0.004
54	354	42	1.53	-0.005
54	354	43.2	1.53	-0.005
54	354	44.4	1.53	0.001
54	354	45.6	1.53	0.004
54	354	46.8	1.54	0.006
54	354	48	1.54	0.01
54	354	49.2	1.56	0.018
54	354	50.4	1.59	0.026
54	354	51.6	1.62	0.03
54	354	52.8	1.66	0.037
54	354	54	1.71	0.05
54	354	55.2	1.78	0.06
54	354	56.4	1.86	0.073
54	354	57.6	1.96	0.092
54	354	58.8	2.08	0.115
54	354	60	2.24	0.139
54	354	61.2	2.42	0.16
54	354	62.4	2.63	0.195
54	354	63.6	2.89	0.256
54	354	64.8	3.25	0.341
54	354	66	3.72	0.436
54	354	67.2	4.3	0.536
54	354	68.4	4.97	0.567
54	354	69.6	5.63	0.508
54	354	70.8	6.15	0.346
54	354	72	6.45	0.163
54	354	73.2	6.54	-0.003
54	354	74.4	6.47	-0.103
54	354	75.6	6.3	-0.179
54	354	76.8	6.05	-0.232
54	354	78	5.76	-0.247
54	354	79.2	5.46	-0.253
54	354	80.4	5.15	-0.259
54	354	81.6	4.83	-0.272
54	354	82.8	4.5	-0.282
54	354	84	4.16	-0.29
54	354	85.2	3.81	-0.297
54	354	86.4	3.44	-0.303
54	354	87.6	3.08	-0.305
54	354	88.8	2.72	-0.289
54	354	90	2.39	-0.257
54	355	30	1.53	-0.002
54	355	31.2	1.52	-0.01
54	355	32.4	1.51	-0.014
54	355	33.6	1.49	-0.013
54	355	34.8	1.48	-0.011
54	355	36	1.46	-0.01
54	355	37.2	1.46	-0.007
54	355	38.4	1.45	-0.009
54	355	39.6	1.43	-0.009
54	355	40.8	1.42	-0.005
54	355	42	1.42	-0.004
54	355	43.2	1.41	-0.005
54	355	44.4	1.41	0.003
54	355	45.6	1.42	0.004
54	355	46.8	1.42	0
54	355	48	1.42	0.009
54	355	49.2	1.44	0.017
54	355	50.4	1.46	0.019
54	355	51.6	1.49	0.025
54	355	52.8	1.53	0.031
54	355	54	1.57	0.038
54	355	55.2	1.62	0.053
54	355	56.4	1.69	0.069
54	355	57.6	1.78	0.075
54	355	58.8	1.88	0.094
54	355	60	2.01	0.117
54	355	61.2	2.16	0.133
54	355	62.4	2.34	0.165
54	355	63.6	2.56	0.215
54	355	64.8	2.86	0.285
54	355	66	3.25	0.367
54	355	67.2	3.74	0.452
54	355	68.4	4.31	0.486
54	355	69.6	4.89	0.451
54	355	70.8	5.37	0.346
54	355	72	5.69	0.183
54	355	73.2	5.81	0.024
54	355	74.4	5.77	-0.08
54	355	75.6	5.63	-0.148
54	355	76.8	5.43	-0.186
54	355	78	5.19	-0.214
54	355	79.2	4.92	-0.234
54	355	80.4	4.63	-0.24
54	355	81.6	4.34	-0.238
54	355	82.8	4.06	-0.244
54	355	84	3.76	-0.254
54	355	85.2	3.44	-0.266
54	355	86.4	3.12	-0.271
54	355	87.6	2.79	-0.267
54	355	88.8	2.48	-0.262
54	355	90	2.17	-0.254
54	356	30	1.42	-0.015
54	356	31.2	1.41	-0.009
54	356	32.4	1.4	-0.01
54	356	33.6	1.39	-0.013
54	356	34.8	1.37	-0.009
54	356	36	1.36	-0.008
54	356	37.2	1.35	-0.008
54	356	38.4	1.35	-0.005
54	356	39.6	1.34	-0.003
54	356	40.8	1.33	-0.008
54	356	42	1.32	-0.005
54	356	43.2	1.32	0
54	356	44.4	1.32	0.001
54	356	45.6	1.32	0.001
54	356	46.8	1.33	0.006
54	356	48	1.34	0.01
54	356	49.2	1.35	0.012
54	356	50.4	1.37	0.016
54	356	51.6	1.39	0.025
54	356	52.8	1.43	0.032
54	356	54	1.46	0.034
54	356	55.2	1.51	0.048
54	356	56.4	1.58	0.062
54	356	57.6	1.66	0.07
54	356	58.8	1.75	0.085
54	356	60	1.86	0.105
54	356	61.2	2	0.121
54	356	62.4	2.16	0.147
54	356	63.6	2.36	0.192
54	356	64.8	2.63	0.266
54	356	66	3	0.347
54	356	67.2	3.46	0.42
54	356	68.4	3.99	0.457
54	356	69.6	4.53	0.424
54	356	70.8	4.97	0.304
54	356	72	5.25	0.163
54	356	73.2	5.37	0.028
54	356	74.4	5.33	-0.076
54	356	75.6	5.2	-0.134
54	356	76.8	5.02	-0.166
54	356	78	4.8	-0.2
54	356	79.2	4.55	-0.212
54	356	80.4	4.3	-0.209
54	356	81.6	4.04	-0.22
54	356	82.8	3.77	-0.229
54	356	84	3.49	-0.232
54	356	85.2	3.21	-0.242
54	356	86.4	2.91	-0.252
54	356	87.6	2.61	-0.248
54	356	88.8	2.32	-0.239
54	356	90	2.04	-0.229
54	357	30	2.05	-0.005
54	357	31.2	2.04	-0.015
54	357	32.4	2.02	-0.018
54	357	33.6	2	-0.018
54	357	34.8	1.97	-0.015
54	357	36	1.96	-0.013
54	357	37.2	1.94	-0.013
54	357	38.4	1.93	-0.012
54	357	39.6	1.91	-0.012
54	357	40.8	1.9	-0.006
54	357	42	1.89	-0.007
54	357	43.2	1.88	-0.01
54	357	44.4	1.87	-0.003
54	357	45.6	1.87	0
54	357	46.8	1.87	-0.003
54	357	48	1.87	-0.001
54	357	49.2	1.87	0.003
54	357	50.4	1.88	0.007
54	357	51.6	1.89	0.014
54	357	52.8	1.91	0.022
54	357	54	1.94	0.031
54	357	55.2	1.99	0.04
54	357	56.4	2.04	0.052
54	357	57.6	2.11	0.067
54	357	58.8	2.2	0.089
54	357	60	2.32	0.107
54	357	61.2	2.46	0.127
54	357	62.4	2.63	0.155
54	357	63.6	2.84	0.2
54	357	64.8	3.13	0.275
54	357	66	3.5	0.351
54	357	67.2	3.96	0.42
54	357	68.4	4.49	0.451
54	357	69.6	5.02	0.413
54	357	70.8	5.45	0.295
54	357	72	5.72	0.145
54	357	73.2	5.8	0.006
54	357	74.4	5.75	-0.08
54	357	75.6	5.62	-0.14
54	357	76.8	5.43	-0.184
54	357	78	5.2	-0.192
54	357	79.2	4.96	-0.203
54	357	80.4	4.71	-0.218
54	357	81.6	4.44	-0.219
54	357	82.8	4.18	-0.223
54	357	84	3.91	-0.227
54	357	85.2	3.63	-0.235
54	357	86.4	3.34	-0.246
54	357	87.6	3.04	-0.249
54	357	88.8	2.75	-0.231
54	357	90	2.49	-0.195
54	358	30	1.4	-0.008
54	358	31.2	1.38	-0.01
54	358	32.4	1.37	-0.013
54	358	33.6	1.36	-0.014
54	358	34.8	1.34	-0.008
54	358	36	1.33	-0.007
54	358	37.2	1.32	-0.006
54	358	38.4	1.32	-0.007
54	358	39.6	1.31	-0.008
54	358	40.8	1.3	-0.001
54	358	42	1.3	-0.003
54	358	43.2	1.29	-0.005
54	358	44.4	1.29	0
54	358	45.6	1.29	0.003
54	358	46.8	1.3	0.005
54	358	48	1.3	0.006
54	358	49.2	1.31	0.011
54	358	50.4	1.33	0.02
54	358	51.6	1.36	0.022
54	358	52.8	1.39	0.028
54	358	54	1.43	0.037
54	358	55.2	1.47	0.045
54	358	56.4	1.53	0.056
54	358	57.6	1.61	0.072
54	358	58.8	1.7	0.087
54	358	60	1.82	0.101
54	358	61.2	1.95	0.121
54	358	62.4	2.11	0.15
54	358	63.6	2.31	0.188
54	358	64.8	2.58	0.258
54	358	66	2.93	0.335
54	358	67.2	3.37	0.396
54	358	68.4	3.87	0.433
54	358	69.6	4.39	0.407
54	358	70.8	4.82	0.296
54	358	72	5.09	0.159
54	358	73.2	5.19	0.03
54	358	74.4	5.16	-0.077
54	358	75.6	5.03	-0.136
54	358	76.8	4.85	-0.16
54	358	78	4.65	-0.183
54	358	79.2	4.41	-0.202
54	358	80.4	4.16	-0.213
54	358	81.6	3.91	-0.207
54	358	82.8	3.66	-0.213
54	358	84	3.39	-0.231
54	358	85.2	3.11	-0.23
54	358	86.4	2.84	-0.23
54	358	87.6	2.55	-0.24
54	358	88.8	2.27	-0.235
54	358	90	1.99	-0.216
54	359	30	1.38	-0.005
54	359	31.2	1.37	-0.009
54	359	32.4	1.36	-0.012
54	359	33.6	1.35	-0.012
54	359	34.8	1.33	-0.01
54	359	36	1.32	-0.009
54	359	37.2	1.31	-0.007
54	359	38.4	1.3	-0.008
54	359	39.6	1.29	-0.008
54	359	40.8	1.29	-0.002
54	359	42	1.29	-0.003
54	359	43.2	1.28	-0.007
54	359	44.4	1.28	0.001
54	359	45.6	1.28	0.004
54	359	46.8	1.28	0.006
54	359	48	1.29	0.005
54	359	49.2	1.3	0.009
54	359	50.4	1.32	0.016
54	359	51.6	1.34	0.022
54	359	52.8	1.37	0.032
54	359	54	1.41	0.034
54	359	55.2	1.46	0.046
54	359	56.4	1.53	0.061
54	359	57.6	1.6	0.068
54	359	58.8	1.69	0.083
54	359	60	1.8	0.101
54	359	61.2	1.94	0.122
54	359	62.4	2.1	0.151
54	359	63.6	2.3	0.193
54	359	64.8	2.57	0.262
54	359	66	2.93	0.34
54	359	67.2	3.39	0.413
54	359	68.4	3.92	0.461
54	359	69.6	4.47	0.442
54	359	70.8	4.93	0.318
54	359	72	5.23	0.171
54	359	73.2	5.35	0.035
54	359	74.4	5.32	-0.073
54	359	75.6	5.19	-0.136
54	359	76.8	5.01	-0.172
54	359	78	4.78	-0.193
54	359	79.2	4.54	-0.204
54	359	80.4	4.29	-0.219
54	359	81.6	4.02	-0.221
54	359	82.8	3.76	-0.225
54	359	84	3.48	-0.234
54	359	85.2	3.2	-0.241
54	359	86.4	2.9	-0.25
54	359	87.6	2.6	-0.255
54	359	88.8	2.3	-0.24
54	359	90	2.03	-0.209
54	360	30	1.31	0.009
54	360	31.2	1.31	-0.007
54	360	32.4	1.29	-0.013
54	360	33.6	1.28	-0.009
54	360	34.8	1.27	-0.008
54	360	36	1.26	-0.006
54	360	37.2	1.25	-0.006
54	360	38.4	1.24	-0.005
54	360	39.6	1.24	-0.005
54	360	40.8	1.23	-0.005
54	360	42	1.23	-0.004
54	360	43.2	1.22	-0.004
54	360	44.4	1.22	0.001
54	360	45.6	1.22	0.004
54	360	46.8	1.22	0.003
54	360	48	1.23	0.005
54	360	49.2	1.24	0.009
54	360	50.4	1.26	0.019
54	360	51.6	1.28	0.021
54	360	52.8	1.31	0.025
54	360	54	1.34	0.033
54	360	55.2	1.39	0.044
54	360	56.4	1.45	0.054
54	360	57.6	1.51	0.062
54	360	58.8	1.6	0.08
54	360	60	1.71	0.099
54	360	61.2	1.84	0.117
54	360	62.4	2	0.149
54	360	63.6	2.2	0.195
54	360	64.8	2.47	0.251
54	360	66	2.81	0.32
54	360	67.2	3.24	0.396
54	360	68.4	3.75	0.445
54	360	69.6	4.28	0.423
54	360	70.8	4.73	0.307
54	360	72	5.01	0.165
54	360	73.2	5.12	0.03
54	360	74.4	5.1	-0.064
54	360	75.6	4.98	-0.129
54	360	76.8	4.8	-0.167
54	360	78	4.59	-0.189
54	360	79.2	4.35	-0.206
54	360	80.4	4.09	-0.207
54	360	81.6	3.85	-0.206
54	360	82.8	3.6	-0.217
54	360	84	3.33	-0.228
54	360	85.2	3.05	-0.232
54	360	86.4	2.77	-0.24
54	360	87.6	2.48	-0.241
54	360	88.8	2.2	-0.233
54	360	90	1.93	-0.216
54	361	30	1.07	-0.004
54	361	31.2	1.06	-0.011
54	361	32.4	1.05	-0.013
54	361	33.6	1.03	-0.012
54	361	34.8	1.02	-0.008
54	361	36	1.01	-0.009
54	361	37.2	1	-0.014
54	361	38.4	0.98	-0.007
54	361	39.6	0.98	-0.001
54	361	40.8	0.97	-0.006
54	361	42	0.96	-0.007
54	361	43.2	0.96	-0.005
54	361	44.4	0.95	0
54	361	45.6	0.95	0
54	361	46.8	0.95	0
54	361	48	0.95	0.001
54	361	49.2	0.96	0.004
54	361	50.4	0.97	0.01
54	361	51.6	0.98	0.017
54	361	52.8	1.01	0.026
54	361	54	1.04	0.027
54	361	55.2	1.07	0.032
54	361	56.4	1.12	0.038
54	361	57.6	1.17	0.053
54	361	58.8	1.24	0.065
54	361	60	1.33	0.073
54	361	61.2	1.43	0.091
54	361	62.4	1.55	0.116
54	361	63.6	1.71	0.151
54	361	64.8	1.92	0.203
54	361	66	2.2	0.26
54	361	67.2	2.54	0.318
54	361	68.4	2.94	0.341
54	361	69.6	3.34	0.311
54	361	70.8	3.67	0.225
54	361	72	3.87	0.108
54	361	73.2	3.93	-0.003
54	361	74.4	3.88	-0.065
54	361	75.6	3.78	-0.103
54	361	76.8	3.64	-0.131
54	361	78	3.48	-0.144
54	361	79.2	3.3	-0.152
54	361	80.4	3.11	-0.161
54	361	81.6	2.92	-0.164
54	361	82.8	2.72	-0.166
54	361	84	2.52	-0.171
54	361	85.2	2.31	-0.181
54	361	86.4	2.08	-0.188
54	361	87.6	1.86	-0.186
54	361	88.8	1.64	-0.177
54	361	90	1.44	-0.162
54	362	30	1.15	-0.004
54	362	31.2	1.13	-0.015
54	362	32.4	1.11	-0.018
54	362	33.6	1.09	-0.015
54	362	34.8	1.07	-0.015
54	362	36	1.06	-0.013
54	362	37.2	1.04	-0.012
54	362	38.4	1.03	-0.011
54	362	39.6	1.02	-0.009
54	362	40.8	1	-0.01
54	362	42	0.99	-0.008
54	362	43.2	0.99	-0.004
54	362	44.4	0.98	-0.003
54	362	45.6	0.98	-0.001
54	362	46.8	0.98	0
54	362	48	0.98	0.006
54	362	49.2	0.99	0.007
54	362	50.4	0.99	0.003
54	362	51.6	1	0.01
54	362	52.8	1.02	0.019
54	362	54	1.04	0.024
54	362	55.2	1.07	0.028
54	362	56.4	1.11	0.036
54	362	57.6	1.16	0.047
54	362	58.8	1.22	0.057
54	362	60	1.3	0.068
54	362	61.2	1.39	0.081
54	362	62.4	1.5	0.101
54	362	63.6	1.63	0.126
54	362	64.8	1.8	0.155
54	362	66	2	0.188
54	362	67.2	2.25	0.216
54	362	68.4	2.52	0.231
54	362	69.6	2.79	0.214
54	362	70.8	3.01	0.154
54	362	72	3.15	0.076
54	362	73.2	3.2	0.001
54	362	74.4	3.16	-0.05
54	362	75.6	3.08	-0.087
54	362	76.8	2.96	-0.11
54	362	78	2.82	-0.113
54	362	79.2	2.69	-0.114
54	362	80.4	2.55	-0.115
54	362	81.6	2.41	-0.122
54	362	82.8	2.26	-0.124
54	362	84	2.11	-0.125
54	362	85.2	1.96	-0.128
54	362	86.4	1.81	-0.133
54	362	87.6	1.64	-0.137
54	362	88.8	1.48	-0.126
54	362	90	1.34	-0.103
54	363	30	1.17	-0.005
54	363	31.2	1.16	-0.012
54	363	32.4	1.14	-0.015
54	363	33.6	1.13	-0.012
54	363	34.8	1.11	-0.011
54	363	36	1.1	-0.012
54	363	37.2	1.09	-0.013
54	363	38.4	1.07	-0.01
54	363	39.6	1.06	-0.006
54	363	40.8	1.06	-0.005
54	363	42	1.05	-0.004
54	363	43.2	1.05	-0.004
54	363	44.4	1.05	-0.002
54	363	45.6	1.04	0.001
54	363	46.8	1.05	0.006
54	363	48	1.05	0.006
54	363	49.2	1.06	0.008
54	363	50.4	1.08	0.015
54	363	51.6	1.1	0.023
54	363	52.8	1.13	0.03
54	363	54	1.17	0.031
54	363	55.2	1.21	0.041
54	363	56.4	1.26	0.054
54	363	57.6	1.34	0.062
54	363	58.8	1.42	0.072
54	363	60	1.51	0.087
54	363	61.2	1.63	0.104
54	363	62.4	1.77	0.133
54	363	63.6	1.95	0.179
54	363	64.8	2.2	0.239
54	363	66	2.52	0.304
54	363	67.2	2.93	0.369
54	363	68.4	3.4	0.396
54	363	69.6	3.86	0.353
54	363	70.8	4.22	0.24
54	363	72	4.42	0.112
54	363	73.2	4.48	-0.001
54	363	74.4	4.43	-0.079
54	363	75.6	4.31	-0.131
54	363	76.8	4.13	-0.158
54	363	78	3.94	-0.168
54	363	79.2	3.73	-0.175
54	363	80.4	3.51	-0.181
54	363	81.6	3.29	-0.189
54	363	82.8	3.06	-0.193
54	363	84	2.83	-0.193
54	363	85.2	2.59	-0.204
54	363	86.4	2.34	-0.209
54	363	87.6	2.09	-0.21
54	363	88.8	1.85	-0.199
54	363	90	1.62	-0.174
54	364	30	1.21	-0.006
54	364	31.2	1.2	-0.01
54	364	32.4	1.19	-0.012
54	364	33.6	1.17	-0.013
54	364	34.8	1.16	-0.01
54	364	36	1.15	-0.009
54	364	37.2	1.14	-0.012
54	364	38.4	1.12	-0.009
54	364	39.6	1.12	-0.007
54	364	40.8	1.11	-0.004
54	364	42	1.1	-0.003
54	364	43.2	1.1	-0.005
54	364	44.4	1.1	0.002
54	364	45.6	1.1	0.003
54	364	46.8	1.1	0
54	364	48	1.1	0.002
54	364	49.2	1.11	0.008
54	364	50.4	1.12	0.019
54	364	51.6	1.15	0.021
54	364	52.8	1.17	0.025
54	364	54	1.21	0.032
54	364	55.2	1.25	0.041
54	364	56.4	1.31	0.051
54	364	57.6	1.37	0.056
54	364	58.8	1.45	0.069
54	364	60	1.54	0.086
54	364	61.2	1.65	0.1
54	364	62.4	1.79	0.126
54	364	63.6	1.96	0.17
54	364	64.8	2.2	0.227
54	364	66	2.51	0.294
54	364	67.2	2.9	0.367
54	364	68.4	3.37	0.401
54	364	69.6	3.84	0.366
54	364	70.8	4.22	0.263
54	364	72	4.47	0.138
54	364	73.2	4.56	0.018
54	364	74.4	4.52	-0.065
54	364	75.6	4.41	-0.115
54	364	76.8	4.26	-0.145
54	364	78	4.07	-0.165
54	364	79.2	3.86	-0.178
54	364	80.4	3.65	-0.186
54	364	81.6	3.42	-0.186
54	364	82.8	3.2	-0.19
54	364	84	2.97	-0.199
54	364	85.2	2.72	-0.21
54	364	86.4	2.47	-0.218
54	364	87.6	2.2	-0.215
54	364	88.8	1.95	-0.201
54	364	90	1.73	-0.176
54	365	30	1.23	-0.017
54	365	31.2	1.22	-0.013
54	365	32.4	1.2	-0.011
54	365	33.6	1.19	-0.009
54	365	34.8	1.18	-0.012
54	365	36	1.16	-0.012
54	365	37.2	1.15	-0.008
54	365	38.4	1.14	-0.009
54	365	39.6	1.13	-0.01
54	365	40.8	1.12	-0.005
54	365	42	1.12	-0.003
54	365	43.2	1.11	-0.003
54	365	44.4	1.11	0.001
54	365	45.6	1.11	0.003
54	365	46.8	1.12	0.005
54	365	48	1.13	0.009
54	365	49.2	1.14	0.012
54	365	50.4	1.15	0.017
54	365	51.6	1.18	0.021
54	365	52.8	1.21	0.025
54	365	54	1.24	0.033
54	365	55.2	1.29	0.044
54	365	56.4	1.35	0.058
54	365	57.6	1.42	0.064
54	365	58.8	1.5	0.076
54	365	60	1.61	0.092
54	365	61.2	1.73	0.112
54	365	62.4	1.88	0.141
54	365	63.6	2.07	0.184
54	365	64.8	2.33	0.246
54	365	66	2.66	0.317
54	365	67.2	3.08	0.377
54	365	68.4	3.56	0.399
54	365	69.6	4.02	0.361
54	365	70.8	4.4	0.252
54	365	72	4.62	0.118
54	365	73.2	4.68	0.001
54	365	74.4	4.63	-0.075
54	365	75.6	4.51	-0.121
54	365	76.8	4.35	-0.149
54	365	78	4.16	-0.168
54	365	79.2	3.95	-0.174
54	365	80.4	3.74	-0.18
54	365	81.6	3.52	-0.183
54	365	82.8	3.3	-0.185
54	365	84	3.07	-0.199
54	365	85.2	2.83	-0.203
54	365	86.4	2.58	-0.202
54	365	87.6	2.34	-0.203
54	365	88.8	2.1	-0.196
54	365	90	1.87	-0.181
54	366	30	11.06	-0.029
54	366	31.2	10.95	-0.131
54	366	32.4	10.76	-0.175
54	366	33.6	10.55	-0.165
54	366	34.8	10.37	-0.134
54	366	36	10.23	-0.088
54	366	37.2	10.16	-0.046
54	366	38.4	10.13	0.011
54	366	39.6	10.18	0.065
54	366	40.8	10.27	0.072
54	366	42	10.34	0.047
54	366	43.2	10.37	0.004
54	366	44.4	10.34	-0.052
54	366	45.6	10.25	-0.103
54	366	46.8	10.1	-0.135
54	366	48	9.93	-0.138
54	366	49.2	9.76	-0.147
54	366	50.4	9.57	-0.166
54	366	51.6	9.36	-0.176
54	366	52.8	9.15	-0.186
54	366	54	8.92	-0.19
54	366	55.2	8.69	-0.201
54	366	56.4	8.44	-0.211
54	366	57.6	8.19	-0.203
54	366	58.8	7.95	-0.195
54	366	60	7.72	-0.19
54	366	61.2	7.51	-0.165
54	366	62.4	7.33	-0.129
54	366	63.6	7.2	-0.093
54	366	64.8	7.11	-0.04
54	366	66	7.1	0.023
54	366	67.2	7.16	0.082
54	366	68.4	7.29	0.127
54	366	69.6	7.45	0.121
54	366	70.8	7.56	0.047
54	366	72	7.55	-0.06
54	366	73.2	7.41	-0.163
54	366	74.4	7.17	-0.23
54	366	75.6	6.87	-0.269
54	366	76.8	6.53	-0.292
54	366	78	6.17	-0.305
54	366	79.2	5.8	-0.31
54	366	80.4	5.43	-0.316
54	366	81.6	5.05	-0.311
54	366	82.8	4.68	-0.308
54	366	84	4.31	-0.309
54	366	85.2	3.94	-0.311
54	366	86.4	3.57	-0.312
54	366	87.6	3.2	-0.299
54	366	88.8	2.85	-0.287
54	366	90	2.51	-0.279
54	367	30	1.36	0.006
54	367	31.2	1.35	-0.013
54	367	32.4	1.33	-0.019
54	367	33.6	1.31	-0.014
54	367	34.8	1.29	-0.011
54	367	36	1.28	-0.012
54	367	37.2	1.26	-0.015
54	367	38.4	1.25	-0.011
54	367	39.6	1.24	-0.006
54	367	40.8	1.23	-0.006
54	367	42	1.22	-0.006
